,title,author,day,genre,story,platform,t_image,ID
574,비뢰도,"오주,Awin,검류혼",금,액션무협만화,"홀로 길러주신 아버지를 돌림병으로 잃고 10세의 어린 나이에 혈혈단신이 된 비류연. 조각가였던 아버지에게 배운 기술로 부모님의 조각상을 만들어 두 분의 묘 앞에 세워두는데, 지나가던 노인이 그걸 보더니 자신을 사부로 삼으면 천하제일 무공을 가르쳐주겠다고 한다. 수상쩍지만 달리 갈 곳도 없고, 그럴듯해 보이는 무공에 혹해 비류연은 그를 따라가고 마는데 그날 이후 비류연을 길러준 것은 팔할이 바람이었다. 오늘 하루는 좀 편안했으면 좋겠다는 바람! 사부가 더 늙으면 울 때까지 구박해주겠다는 바람! 아니 다 필요 없고 여기서 탈출하고 싶다는 바람! 하늘이여 저한테 왜 이러세요 제발 살려주세요 하는 바람! 하늘이 비류연의 바람을 들어준 것일까. 무식한 가사노동과 피골상접 과로사를 야기할 것 같던 돈벌이로 점철된 삶 속에서 깨알같이 사부 몰래 힘을 비축하던 비류연은 드디어 어느 날 깨닫는다. 오늘이 바로 그날이다! 사부를 따돌릴 꿀떡 ? 을 던져놓고는 무한한 용기를 발휘해 묵금과 비뢰도까지 다 들고 튄 비류연. 혹자는 강호를 두고 시산혈해 위에 암투로 쌓아올린 백척간두의 세계라고 하나, 비류연에겐 드넓은 꿀 천지에 온실 속의 화초들이 노니는 안락한 신세계로만 보였는데 ! 비류연의 행복은 과연 언제까지 갈 것인가! 웹툰 비뢰도 는 매주 금요일, 주1회 연재됩니다.",카카오페이지,csOjA9/hynaCIbrnI/Y1r52XtetnkmkOTj6k6e5K,54015654
575,"왜 이러세요, 공작님!","에디,반달반지",금,로판만화,"나의 종달새, 내 영혼의 주군 그런 슬픈 표정 하지 마. 종달새가 우울해하면 내 세상에는 온통 비가 내리는 것 같아. 일명 사신 으로 불리는 냉혈한, 로안 페르카 공작 . 한 달 전 손수 내 목을 치려던 그가 나의 남편이 되었다?! 그것도 공처가, 애처가를 넘어 나 에르인 의 신봉자가 되어서!!! 진짜 사랑이면 좋겠지만 이 모든 것은 정체불명 마법의 힘 심지어 그 마법이 점점 풀리고 있어 !! 이중인격 ? 두 남편 ? 과의 명줄을 건 결혼생활, 왜 이러세요, 공작님!",카카오페이지,bpui9e/hyVkMY297U/x6PEfl4IECW7Fi2AkBXL31,52353163
577,전령새 왕녀님,"삼월에,동전,한류이",금,로판만화,전쟁으로 패망 직전에 몰린 로이몬드의 여덟 번째 왕녀 제르. 적군에게 납치됐다 깨어나 보니 새가 됐다?! 다행인지 불행인지 그것도 총사령관 발하일 의 전령새가! 비록 새의 몸이지만 나라를 위해 고군분투하는 그녀. 하지만 진짜 새 취급도 정도껏 하라고!! 궤에에엑! 34,카카오페이지,Nd1Dd/hyVkI3FkQL/PXhBR1HMNqbqYXb8KMabU0,57066133
578,남편이 미모를 숨김,"가비남,하라라,정연",금,로판만화,"대대로 끔찍한 괴물이 태어난다는 할스테드 성의 영주, 에르덴. 흉측하기로 유명한 영주의 외모는 가면으로 가려져 있다. 언니들 대신 할스테드 성의 영주에 시집가게 된 레티샤는 39 괴물과 결혼한 여인 39 으로 불리며 많은 이들의 동정을 사지만 사람들은 모르는 비밀이 있다. 34 부인께는 항상 감사해하고 있습니다. 흉측한 저에게 이렇게나 상냥하시다니 34 34 그야 전 에르덴의 부인이니까요. 34 34 어서 빨리 이혼해드려 하루 빨리 이 모든 것들로부터 벗어나도록 해드려야 하는데 죄송하지만 이혼장을 잃어버린 것 같습니다. 34 39 그렇겠지, 내가 태워버렸으니까. 39 34 그래서 시간이 더 걸릴 것 같습니다. 34 39 법률가들 사이에 소문 좀 험하게 흘려놔야겠군. 39 이렇게 잘생긴 남편과 이혼이라니. 안 돼, 안 돼, 절대 안 돼!!! 남편이 미모를 숨김 지금부터 시작합니다! 매주 금요일 00시에 연재됩니다.",카카오페이지,1dqit/hy41OzZK0J/q0M4m4gLW2Zjm4mmKkglI1,55383201
579,치트라,"레페,태선",금,드라마만화,공무원 준비 생활만 수 년. 그런데 이렇게 억울하게 죽다니...! 그래서일까요? 죽었다 태어나니 아름다운 여백작이 되어 있었다. 심지어 미남신에게서 게임 능력까지 받게 되는데 뽑기...? 캐릭터 뽑기 능력을 가지게 된 그녀! 초 레어 미남 캐릭터를 뽑아가면서 세상을 널리 이롭게 하는 미남신의 사도가 되어버렸다. 레어 ! 초 슈퍼 울트라 스페셜 레어 !! 세계를 미남으로 채워 모든 여자들을 이롭게 하자!,카카오페이지,Me51U/hyLjf383Rf/3FcQumeyIKc5wuIk1FIHS0,52044069
580,폭군의 비서관이 되었습니다,"제이,기오,이인혜",금,로판만화,"비서관으로 살다 퇴사 날 밤에 본 소설의 엑스트라, 로잘린 베리트 에 빙의했다. 이왕 자작가 딸로 빙의한 거 죽을 때까지 적당히 호의호식 좀 누리다가 가려고 했는데 눈치 없는 오빠가 폭군의 비서관이 된다고? 죽기 싫어서 한 폭군의 비서관, 근데 역시 경력직 신입은 일처리가 다르지. 5년 하고 나니 나 없어도 잘 돌아갈 것 같다. 그만두고 인생 한 번 즐겨볼까? 그만 두겠습니다. 죽고 싶어? 폐하, 가는 사람 안 잡고 오는 사람 안 막으면서 나한테는 왜 그래요?",카카오페이지,bmb8PB/hyZ8A7fZlj/vv8FHFKk5bUo9V99ARDRP0,57096997
581,그 오빠들을 조심해!,"민이영,플루토스",금,로판만화,"7살에 어머니를 여의고 에른스트 공작가에 입양된 하리. 에른스트의 삼 형제에게 갖은 핍박을 받아왔지만 시집을 가게 되면서 드디어 피눈물 나던 생활을 끝내게 되었다. 그런데 웬걸? 자다 일어났더니 지옥 같던 어린 시절로 돌아온 게 아닌가! 꿈인가?! 흥, 당장 깰 꿈이 아니라면 이제는 나도 눈치 안보고 맘대로 살거야! 하리는 그렇게 삐뚤어지기로 결심했다.",카카오페이지,qnYjN/hyORY469aG/WNcZCfQ1cJnvqLrj9kpeCk,54286072
583,순백의 엘리사벳,"용두식,우푸,남유현",금,로판만화,"여주인공이 되었다. 그것도 특별한 힘을 지닌 강하고 아름다운 여주인공 39 엘리사벳 릴리 39 . 하지만 꽃길까지 가는 길이 너무나 험난하다. 노예로 부려지다 세뇌당하고 학대당하고 . 그런데 원작에 나온 여주인공의 고난은 아직도 한참 남았다. 이러다 남자주인공을 만나기도 전에 죽겠어! 결국 그녀는 결심했다. 조연인 성격 나쁘고 위험한 마법사 39 아쉐로트 39 의 손에 구해져서 원작을 바꾸기로! 그런데, 34 좋아, 내가 키우지. 34 34 진심이야? 아쉐로트 네가 아이를 키운다는 게 뭔지는 알아? 34 34 식생활 전부를 책임지고, 교육시키고, 안전하게 보호하고, 결혼하겠다 하면 남편을 철저히 검증해 없애 버리고 . 34 아니야! 그거 아니야! 지금 엘리사벳 릴리는 나쁜 마법사를 길들이는 중 35 로맨스판타지 35 빙의 35 성격파탄남주 35 육아 35 마법사 35 능력녀",카카오페이지,cdP7zi/hy41PLPQpb/7y6ANsmKpqLY9d7Pku23dK,57369918
584,폭군황제의 첫사랑,"김수오,치와",금,로판만화,"기억을 잃은 소녀 디아 . 놀스 남작가의 하녀로 괴로운 나날을 보내고 있던 중 잔혹한 성정으로 유명한 황제 카이르 의 황성으로 납치된다. 막상 디아 를 마주한 카이르 는 자신을 아느냐 라는 이상한 질문만을 던진다. 그 날 이후 디아 는 황성에서 황족과 같은 생활을 누리지만 보름달이 드리운 날, 무언가에 이끌려 성 밖으로 나가게 되고 그곳에서 누군가의 피로 범벅된 39 카이르 39 를 마주하게 되는데 .",카카오페이지,c4NzTu/hyATr1C8GA/wmDEAuRRdPCrfHQ9oukKB0,54103714
585,절찬 연애중,"나로,꿈꾸는이",금,로맨스만화,"34세의 젊은 나이로 광고 회사 제작본부장 자리에 오른 남자가 있었다. 능력은 물론이고 연예인 뺨치는 외모까지 겸비한 완벽한 남자 김 윤 . 그에겐 단점이 하나 존재했는데 양 비서. 서유의 입술 끝이 바르르 떨렸다. 저 인간 또 시작이네. 그러나 그녀는 귀찮음과 짜증을 싹 지워낸 얼굴로 공손하게 대답했다. 남의 돈 먹기가 어디 쉬운 일이던가. 네, 본부장님. 지금부터 진실만을 말해 줘. 혹시나 했는데 역시나. 서유는 높낮이가 전혀 없는 목소리로 대답했다. 네, 알겠습니다. 이번 헤어스타일 어때? 좀 올드하지 않아? 멋지십니다. 오늘은 특별히 스리피스로 입어 봤는데 더워 보이진 않고? 전혀 그렇지 않습니다. 서유가 낮게 한숨을 흘렸다. 시간 없어 죽겠는데 언제까지 이 짓을 해야 하나. 그런 그의 마음을 아는지 모르는지 윤의 질문은 계속됐다. 얼굴은? 퍼펙트하십니다. 양 비서, 칭찬에 영혼이 없어. 자뻑 충만한 4차원 상사와 도도하고 무심한 비서의 불꽃 튀는 철벽 대결. 이 둘이 정말로 연애를 할 수 있을까?",카카오페이지,xNbqO/hzb7vzb4Tn/qIJyEZgsDaV2h01jyOWGO1,57717941
586,레이디 비스트,"나우,유수완",금,로판만화,"그란디아 왕궁에서 배척당해 불행하게 산 공주, 엘리사. 전장의 폭군이라 불리는 타국의 공작과 계약 결혼하다! 오직 살아남는 것이 목표였기에 남편에게 어떠한 기대도 없었으나 . 이건 뭐지. 다리 사이에서 피가 흐르는데. 어, 어떡해요. 아침에 일어나니까 당신 그곳이 ! 어찌 된 일인지 두 사람의 몸이 바뀌었다! 안심하세요. 절대로 당신의 마음을 바라지 않겠어요. . 왜 남편의 기분이 안 좋아 보이지? 천덕꾸러기로 자라 사랑에 소극적인 그란디아의 공주, 엘리사. 참는 것보다 죽이는 것이 익숙한 란델의 미친개, 진저. 너무나도 다른 두 사람은, 서로를 이해하고 사랑하게 될 수 있을까? 유수완 작가님의 인기 로맨스판타지 소설 레이디 비스트 를 웹툰으로 만나보세요!",카카오페이지,wLYy1/hy41K4rOHv/3HSKvkmolmd6VC5vK9eyP0,51570934
587,진홍의 카르마,"쌀숲,야샌,라다,레몬개구리",금,로판만화,"암살자로 키워진 군인 카시야 델 로만. 인간으로서의 감정을 잃고 도구로서 살아온 삶의 마지막은 결국 버려지는 것이었다. 하지만 죽음의 안식마저 얻지 못하고 다시 눈을 떠보니 이세계의 전쟁터. 다시 돌아가라. 누구의 목소리인지 알 수 없는 음성이 울려 퍼졌다. 두려우면서도 그립고 애틋한 목소리였다. 방금까지 느껴지던 따스한 온기와 밝은 빛이 사라졌다. 그리고 벗어났다고 생각했던 육신의 느낌이 다시 서서히 온몸에 휘감겨 들어왔다. 그러자 퍼뜩 정신이 들었다. 또 다시 수라와 같은 삶을 살고 싶지 않았다. 그런데 이세계는 카시야가 살던 곳과는 조금 아니 많이 달랐다. 자신이 다칠까 걱정하는 사람들, 죽었을까 눈물짓는 사람들. 이게 뭐라고 걱정하고 우는 거지? 내가 그렇게 가치 있는 사람인가? 더 이상 도구가 아닌 사람으로서 살기 시작한 카시야. 황제의 자리를 놓고 싸우는 사람들 사이에서 카시야는 감정을 스스로 깨달으며, 공을 세우기 시작하는데...피의 업보는 그녀를 어디로 인도하는 것일까?",카카오페이지,bxPGMC/hy41LCgKrA/Pnc5zlyz2hNdDxFexDy150,53809611
588,백작가의 망나니가 되었다,"별나래,PAN4,유려한",금,드라마만화,"눈을 떠보니 소설 속이었다. 그것도 망나니로 유명한 백작가의 도련님 몸으로 . 그리고, 소설 속에서 나를 박살 냈던 막강한 주인공 최한이 곧 여기로 온다.",카카오페이지,XduVW/hyEdekrx8u/EkyN7zIGtWj0J2MHxhrvfk,55553244
589,위대한 소원,"나래,하늘가리기",금,로판만화,"제국의 유일한 황녀 시에나 아르젠트 그녀는 태어나면서부터 모든 것을 가졌다. 영민한 두뇌, 극상의 미모, 우월한 재능. 장차 황제의 관을 쓸 후계자의 지위까지. 스무 살의 생일을 앞둔 어느 날. 그녀는 꿈을 꾸기 시작하며 수십 년 후 자신의 미래를 보게 되는데. 그녀는 신의 축복으로 예지 능력을 갖게 되었다고 기뻐하며 신께 감사한다. 하지만 꿈에서 보는 자신의 미래는 갈수록 이상하다. 시에나가 막연히 그렸던 미래는 이런 것이 아니었다. 반쪽 핏줄이라고 경멸했던 이복 오라버니의 반격. 자신의 절대적 아군으로 믿었던 어머니의 숨겨진 모습. 그리고 현실과 미래, 양쪽에서 시에나에게 막강한 영향을 미치는 남자의 등장. 그녀 주변의 모든 것이 급격히 달라지기 시작하고 그녀 또한 변화한다.",카카오페이지,WhSfT/hy41G9F2aP/KtyrYH2jm5cbwTS2YdLDyk,53528260
591,뮈엘라의 수사관,"솔,키아르네",금,로판만화,"마법사와 마녀를 배척하는 나라. 뮈엘라. 뮈엘라의 시골 영지 알라나데일의 저택에서 하녀로 일하는 케이트. 어느 날, 그녀가 일하는 데일 남작가에 수상한 하인이 들어온다. 하인에 어울리지 않는 훤칠한 키에 단정한 외모를 가진 그는 첫날부터 주목을 받지만, 케이트는 사사건건 자신과 부딪치는 이안이 마음에 들지 않는다. 한편 그녀가 몸담은 데일 남작가에 불길한 사건들이 하나둘 일어나기 시작하는데 .",카카오페이지,hiuiI/hyLjgWaFkt/fS4gbSJitj7ay73rn3nKxK,50099907
592,황녀님이 사악하셔,"포알카,화솜,차소희",금,로판만화,"나는 삼백 살이 넘는 마녀이지만, 믿었던 인간에게 배신당해 죽었다. 꼼짝없이 영혼계에 붙잡혀 있을 줄 알았는데 서로가 서로를 죽이는 황실에 황녀로 환생했다. 이렇게 된 이상 내가 황제가 돼야겠다. 너. 내 부하가 대라. 이렇게 했으니까 모두 나를 두려워하겠지, 생각했는데. 한 번만 만져주면 안 돼? 네가 머리를 쓰다듬어줬다고 하면 모두가 부러워할 거야. 뭐야. 왜 이래. 더 해 줘. 귀여우니까. 하지만 단체로 미쳤나, 싶을 정도로 내게 맹목적인 애정을 보이고 있다. 나 황제 될 수 있겠지?",카카오페이지,hDkLq/hyZ8y9F5ix/IOQrZsc5KKh5dF5zZn16nk,57280032
593,악역에게 청혼받았습니다,"빡킬(COPIN),사동,십삼월의새벽",금,로판만화,"악역의 살인 현장을 목격해 버렸다. 심지어 들켰다. 내 인생 종 치는 소리가 여기까지 들리는 것 같다. 그러나 그가 내게 건넨 것은 34 나와 결혼해 줘요. 34 반지였다. 그것도 알이 몹시 큰. 이게 무슨 일이야?! 34 영애도 죽는 것보단 이게 나을 텐데요, 결혼합시다, 우리. 34 소설 속 악역 최종보스 남주와의 서늘한 결혼생활이 시작됩니다! 타이틀 로고 디자인 디자인그룹 헌드레드",카카오페이지,dCtBKx/hyZ8tHlngp/KbQYt2ewUxQnqeR5blJkrk,57236684
595,엘리자베스,"이루인,마셰리",금,로판만화,"마을에서 가장 아름답기로 소문난 아가씨, 엘리자베스. 금지된 숲에서 나는 딸기를 팔며 하루하루 전전긍긍하며 살아가지만, 긍지만은 잃지 않던 그녀의 앞에 결혼이 급한 공작님이 나타나는데? 난 이곳에서 칼루크 공작이라고 불립니다. 이름은 마티어스. 성은 없습니다. 오, 옷은 왜 벗고 계신 건가요? 대단한 사람인 건 분명한데 어딘가 이상한 공작님. 게다가 처음 마주친 날, 데이트 신청은 거절해놓고 반대로 그녀에게 시녀로 일해줄 수 없겠냐는 제안을 하고! 내 숙부의 저택에 시녀가 필요합니다. 엘리자베스. 나이 많은 영주님의 저택. 저 저택에 시녀가 모실 만한 귀부인은 없었다. 그러니 자신을 그 저택의 시녀로 두려는 목적은 하나밖에 없을 것이다! 밤 시중! 절대로 싫어요! 절대로! 순진한 직진남, 공작님과 속사정 복잡한 변두리 아가씨의 오해 가득한 알콩달콩 로맨스 판타지!",카카오페이지,Bv04r/hy41IsdxGb/AaFoPJRaLsCwRaCcmkF9WK,57260788
596,생사결: 여래의 복수,"윤선영,A4스튜디오,(주)툰플러스,스튜디오M,솔라",금,액션무협만화,"글 윤선영 각색 스튜디오 만화 4스튜디오 시즌 2 소림사 당대 전승자, 성창. 장경각의 모든 비급을 외울 정도로 천재적 두뇌를 가졌지만 유약한 신체 탓에 비급을 사용할 순 없다. 소림사 비전을 후대에 전승하기 위한 업을 이루기 위해, 천마신교의 습격을 당한 소림사를 애써 등지고 탈출하려 하지만 결국 위기에 처하고 마는데 . 그 때 들린 미지의 목소리. 죽은줄로만 알았던 그는 삼백년 전, 역천대법의 제물로 사용되 지하에 잠들어 있던 소년 양련진가의 몸에서 다시금 눈을 뜨게 된다! 정의롭지만 고리타분한 학승 성창, 끝없는 탐욕에 물든 타락한 요승 양련진가 불가사의한 존재에 의해 결속된 두 사람의 불편한 동거 관계가 시작된다. 시즌 1 무공과 일절 관계없을 것 같이 생긴 유약한 서생 소화산. 빼어난 인품에 장원에 두 번이나 급제했던 수재이며, 지방 왕 및 관리들과의 돈독한 인맥으로 존경받는 서생이다. 그러나 그의 정체는 다름 아닌 화산의 숨겨졌던 비공, 응사생사박의 유일한 계승자. 평소에는 늘 방안에 틀어박혀 서책을 읽거나 몸을 쓴다는 것도 기껏 마당을 청소하거나 가벼운 체조만 할 뿐이다. 두 번 다시 무공을 펼칠 일이 없어 보였던 그가 다시금 강호로 나선 건 어느 날 밤. 화산 본파가 있는 산등성이가 불타고, 문파는 괴멸되었으며, 어린 제자들만이 몸을 의탁하러 온다. 그리고 어린 제자들마저 몰살하기 위해 나타난 가공의 무림고수들. 이에 소화산은 무공을 발휘해 그들을 전멸시키고 화산의 제자들을 지켜낸다. 누가 이런 일을 계획했는지, 목적이 무엇인지 알아내기 위해 분연히 정체를 드러내고 강호로 뛰어든 소화산. 대를 이어 계승된 비인부전의 절기가 깨어나고, 수많은 무림고수들과 막강한 세력을 자랑하던 적들이 그의 앞에서 모조리 찢겨지고 쓰러지면서 강호 전체가 요동치게 되는데.....",카카오페이지,bxwSRj/hyZ8Cqaolk/a6g8xe598ercCD3GIw0Ktk,54582757
