title,writer,illustrator,genre,story,platform,thumb,url
제국의 마지막 공주,Yangtaigediao,Yangtaigediao,소년만화,"당신은 천사를 어떻게 알고 있는가? 거대한 제국이 천사에 의해 멸망하였다면… 이를 믿겠는가….


로마노프 왕가는 러시아 제국을 3백 년 동안 통치하였다. 그러나 그들의 끝없는 욕심에 신의 능력까지 빌리게 되었는데….
결국 신이 보낸 천사 부대에 의해 멸망 당하고, 왕가는 공주와 왕자만이 살아남았는데….

아나스타샤 공주와 알렉세이 왕자, 그리고 그들의 친구인 드리트리는 가문의 죗값을 치르기 위해
불타오르는 낫을 들고 악의 천사들을 척살하는 여정을 시작하는데….

그들에게 다가오는 악의 천사를 물리치고 이 세상을 다시 밝은 빛으로 물들일 것인가!?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=hbb0I/hyATyNbihp/c3GGFLNxcPlcHTn2RvWqm1&filename=th2,https://page.kakao.com/home?seriesId=53073290
폐쇄인간,김칸비,서재일,드라마만화,"악의를 가진 시선만으로 사람을 죽일 수 있는 남자 '수현'은 원인을 알 수 없는 기이한 능력으로 본의 아니게, 혹은 알게 모르게 많은 사람을 죽음으로 내몰며 살아왔다. 능력을 자각하지 못한 시절엔 가정폭력이 빈번한 부모님의 죽음이 그저 불행한 우연의 산물이라고만 생각했다. 

성인이 된 수현은 뒤늦게 자신의 능력을 알게 되고 그에 따른 죄책감과 공포에 시달리며 어느 누구와도 소통하지 않은 채 혼자만의 공간에서 자신만의 세상을 살아가게 된다.

그러던 어느날, 고등학교 시절까지 몸 담았던 보육원을 오랜만에 찾은 수현의 앞에 발랄한 장님 소녀 '가영'이 나타난다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=cj7Bk/hyF24GNQro/VLFRVTurwGVyK3w5qkozk1&filename=th2,https://page.kakao.com/home?seriesId=55832846
네가 내 천사라고?!,김의겸,김의겸,드라마만화,"갑작스런 생사의 기로를 맞이한 이아신.
그녀에게 천사같지 않은 천사가 나타난다.",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=clhGKg/hyEdcGkZba/rlmbe5vO1722io7VobHxL1&filename=th2,https://page.kakao.com/home?seriesId=55312534
아이무드(iMood),"OliviaWu, Buffy",HARU,드라마만화,"인간의 감정을 통제하는 마이크로칩, iMood.
그리고 어린 시절 눈 앞에서 엄마를 잃은 소녀, 이유진.

혼자가 된 유진은 결국 iMood에 의지하여 상실의 슬픔 속에서 벗어나고자 하지만, 
거대한 슬픔의 그림자는 시간이 지나도 유진을 끊임없이 옥죄어 오고 있었다.

 그렇게 냉철한 엘리트 형사가 된 유진은 형사들과 수상한 살인사건을 맡게 된다.
기이한 사건 현장과 범행과정이 기록된 3개의 동영상. 마지막으로
'iMood'라는 메시지와 함께 두 번째 범행을 예고하는 듯한 살인범의 행동까지... 

죄악과 거짓밖에 남지 않는 세상 속에서, 
과연 유진은 연쇄 살인범의 정체를 밝혀낼 수 있을까?",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=dlOaL/hyEdlwgTcj/beEmFcuKKLaknYihlE6PD0&filename=th2,https://page.kakao.com/home?seriesId=54854269
코드네임 카마엘,박세준,조현상,"액션, 무협","어린시절, 괴한에게 부모를 잃은 소녀는
'카마엘'이라는 이름으로 도시의 범죄자들과
 부패한 권력자들을 처단해나가기 시작한다.
인간의 탈을 쓴 악마같은 범죄자들조차
공포에 떨게 만드는 잔혹한 심판자 카마엘!
악인들의 저승사자가 도시의 어둠을 피로 물들인다!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=oz1NG/hyEdjepacG/EKjiFHnFHZajo8XmefatLk&filename=th2,https://page.kakao.com/home?seriesId=55322266
엘리제를 위하여,까치,까치,드라마만화,이탈리아에서 도망쳐온 엘리제 패밀리의 어린 보스 파비오와 그의 경호원 김경호가 시골로 도망쳐 동거를 시작하게 된다.,카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=cxi2ct/hyQ9S9QqWP/EkphLD8edqMzFQujNiuapk&filename=th2,https://page.kakao.com/home?seriesId=53204613
아이갓츄!(I got you!),전명우,전명우,소년만화,"전국 검거율 1위를 자랑하는 경찰청의 에이스 여형사 하소연! 형사로서의 탁월한 능력과 범죄자들을 압도하는 카리스마, 거기다 연예인 뺨치는 외모까지 갖춘 진정 스타 경찰인 그녀가 일생일대의 악인을 만났다?  
하소연이 그토록 범인 검거율이 좋은 이유가 있었으니… 그녀에겐 스치기만 해도 상대가 실행하고자 하는 나쁜 마음(범죄를 저지르는 성향)을 알게 되는 자칭 「타인의 범죄적 성향에 대한 기시감」이란 능력이 있었던 것! 소연은 자신의 능력을 십분 활용(?)해서 사회의 쓰레기들을 소탕해 나간다. 하지만 그녀를 노리는 최악의 상대가 나타났으니 그는 과거에 동창생이었던 어떤 인물. 그(혹은 그녀?)의 함정에 빠진 소연은 인생의 밑바닥으로 곤두박질치게 되고… 이제 그녀는 꼬여버린 과거의 은원을 끊어내고, 또한 자신과 주변인들을 지켜내기 위해 피할 수 없는 대결을 준비한다!

더 이상 내려갈 곳도 없는 우리가 다시 빛나는 삶을 살기 위해서는 오직 사람만이 답이다! 나쁜 놈, 놈들을 잡는 게 인생의 답이야. 그러니까 꼼짝 마! 넌 내가 잡겠어!!(I got you!!)",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=Zyasl/hyATqVU4VF/eC9bkX7K7km9EEK6uHEHiK&filename=th2,https://page.kakao.com/home?seriesId=53141966
레인돌,우디,과즙현,드라마만화,"어느 날, 갑자기 좀비처럼 변해버린 사람들.

출동하라! 레인돌!! 토끼와 병아리와 곰돌이-!

좀비 소굴로 변한 놀이동산에서 무사히 빠져나갈 수 있을 것인가!",카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=b6OYCu/hyF28P3CA8/kI6Zi0mGuCsfApp1rwrtn0&filename=th2,https://page.kakao.com/home?seriesId=55799308
샤먼,담풍,담풍,"액션, 무협",과학과 무속의 대결을 그린 미스터리 판타지. 신의 영역에 도전한 과학자와 신의 뜻을 쫓는 샤먼의 운명적인 싸움이 펼쳐진다.,카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=CwiRj/hyF27KsfQ4/jM2kSiJYUkaLZuMsS9BkkK&filename=th2,https://page.kakao.com/home?seriesId=51606140
에디슈타인,뽁스,신얼,소년만화,새로운 개발에만 빠져 있는 DR.에디. 하지만 실용성은 제로에 가까운에디의 개발로 인해 주변캐릭터들의 황당한 일들이 일어나기 시작한다!,카카오페이지,http://dn-img-page.kakao.com/download/resource?kid=dfhPNW/hyF29nm4X0/LKBeipE8a0bRKrIjq6TvHk&filename=th2,https://page.kakao.com/home?seriesId=55480020
바른쀼생활,윤박,윤박,개그,"원룸에서 츄리닝 차림으로 한 프러포즈, 그리고 결혼..? 스물일곱 동갑내기의 바른 ? 부부생활! 철없는 남편, 그런 그를 거친 생각과 불안한 눈빛으로 지켜보는 아내님! 두 사람의 요절복통 신혼일기, 바른쀼생활 !",레진코믹스,https://ccdn.lezhin.com/v2/comics/4566161041522688/images/thumbnails/1,https://www.lezhin.com/ko/comic/20_nov
이토록 다채로운 핏빛,므앵갱,므앵갱,판타지,"피의 색으로 모든 것이 나뉘는 세상. 순수한 색일수록 높은 신분을, 섞이고 섞여 혼탁한 색일수록 낮은 신분을 지닌 채 살아가는 인간들 앞에 어느 날 흡색 이라는 무시무시한 존재가 나타난다. 아무 색도 없는 흡색들은 닥치는 대로 인간의 피를 탐하고, 이에 대항할 수 있는 것은 오직 빛눈의 은덕 을 입은 사람들뿐. 바로 그 빛눈의 은덕 이 어느 보잘것없던 소녀 시르에게 찾아오게 되는데...! 어둠이 스러지는 꽃 삼작미인가 므앵갱 작가의 신작!",레진코믹스,https://ccdn.lezhin.com/v2/comics/4705963879235584/images/thumbnails/1,https://www.lezhin.com/ko/comic/colorful
아스란히,포카,포카,"BL, GL","전쟁 중에 화살을 맞은 주인공 휘운 은 자신의 죽음 앞에서 좌절하는 소하 를 남겨두고 눈을 감는다. 그러나 죽은 줄만 알았던 휘운은 완전히 다른 몸으로 다른 장소에서 눈을 뜨고, 혼란스러워하는 그의 앞에 도깨비 하랑 이 나타난다. 그를 따라 찾아간 도깨비 마을에서 낯선 환경에 적응해 가던 휘운은 급기야 도깨비 왕 을 만나게 되는데...!",레진코믹스,https://ccdn.lezhin.com/v2/comics/5330738698911744/images/thumbnails/1,https://www.lezhin.com/ko/comic/dimly
사랑이라 생각하지 않아,제니코,스미야,"BL, GL","토오노는 언제부턴가 소꿉친구인 이즈미가 자신에게만 보여주는 웃는 얼굴에 두근거리기 시작했다. 사랑은 아닐거야 라며 스스로를 속여보지만, 후배인 사쿠라바에게 속마음을 들키고 마는데...? 순수한 짝사랑을 사랑스럽게 풀어낸 청춘 !",레진코믹스,https://ccdn.lezhin.com/v2/comics/6283465192701952/images/thumbnails/1,https://www.lezhin.com/ko/comic/not_in_love
바퀴멘터리,박바퀴,박바퀴,개그,제가 이러고 삽니다.,레진코믹스,https://ccdn.lezhin.com/v2/comics/6185833387393024/images/thumbnails/1,https://www.lezhin.com/ko/comic/baquimentary
BJ 알렉스[개정판],밍과,밍과,"BL, GL",해당 작품은 알렉스 성인 버전의 일부 장면을 수정한 개정판입니다. 방송 전문 알렉스에게 푹 빠진 진성팬 남동균은 그의 방송을 보며 홀로 그와 함께하는 상상을 하곤 하는데... 어느 날 인기 많은 엘리트 학생회장 안지원에게서 알렉스와 똑같은 나비 무늬 반점을 발견한다면?? 상상이 현실로 이루어질 수 있을까?,레진코믹스,https://ccdn.lezhin.com/v2/comics/5367962326859776/images/thumbnails/1,https://www.lezhin.com/ko/comic/bjalex_15
모모세 헬프!!,성원,성원,판타지,"단 하나 남은 가족인 남동생마저 불의의 사고로 떠난 후, 그녀는 죽고 싶어도 죽지 못하는 신세가 돼버렸다. 17세 고등학생 모모세, 그녀에게 붙은 수호천사는 축복, 아니면 저주? 그러던 어느 날 모모세는 동네 전단지에서 수상쩍은 단어를 발견한다. 그것은 바로 심.령.사.무.소 데일리 위치 성원 작가 신작!",레진코믹스,https://ccdn.lezhin.com/v2/comics/6453048194760704/images/thumbnails/1,https://www.lezhin.com/ko/comic/momose
사람의 사이로,김보통,김보통,드라마,사람의 눈에 띄지않게 숨어 살아가던 요괴 가족. 그러나 40년 전의 한 사건을 계기로 사람들 속에서 사람인척 살아가기로 마음 먹는다. 그렇게 시작된 순박한 요괴 가족의 애잔한 사람살이.,레진코믹스,https://ccdn.lezhin.com/v2/comics/5016813088342016/images/thumbnails/1,https://www.lezhin.com/ko/comic/saram
커튼콜 아래그랑,바싹탄숯,바싹탄숯,판타지,"신의 능력 커튼콜 을 가진 사설 심부름꾼 비기난, 책을 먹으며 식신을 다루는 지식인 스콘, 말괄량이 의사 콜롬보, 상냥하고 잔혹한 악마 이오나들의 모험과 배후에 숨겨진 천사와 악마의 음모가 장대하게 펼쳐지는 판타지 대 서사시!",레진코믹스,https://ccdn.lezhin.com/v2/comics/5/images/thumbnails/1,https://www.lezhin.com/ko/comic/curtain_call
시트러스,사부로우타,사부로우타,"BL, GL","외모는 영락없이 노는 여고생이지만 한 번도 사랑을 해본 적 없는 유즈는, 부모님의 재혼으로 전학가게 된다.남자친구가 안 생겨! 하고 불만이 폭발한 전학 첫날, 검은 머리 미인인 학생회장 메이와 최악의 방식으로 만나게 된다. 그후 우연히 메이와 훈남 담임선생님의 키스 장면을 목격하고 마음과는 반대로 그 장면을 머리에서 지울 수 없는 유즈. 게다가 학생회장과 의자매가 되어 같은 방에서 생활하게 되는데 ?! 정반대인 두 여고생이 서로에게 반발하면서도 이끌린다. 자매의 , 시작!",레진코믹스,https://ccdn.lezhin.com/v2/comics/4520115655147520/images/thumbnails/1,https://www.lezhin.com/ko/comic/citrus
러브 포엠,해연,해연,"BL, GL","잘생긴 외모, 재벌 2세 막내 도련님, 유명 시인. 누구라도 사랑할 수밖에 없는 남자, 태은 시인 은 처음으로 자신에게 차가운 연우 만화가 를 만나게 되어 난생처음으로 누군가에게 사랑 받기 위해 노력한다.",레진코믹스,https://ccdn.lezhin.com/v2/comics/4775451873837056/images/thumbnails/1,https://www.lezhin.com/ko/comic/love_poem
사랑은 개싸움!,JOY,JOY,로맨스,좋아하는 것을 위해서는 개싸움 ? 을 불사해야만 할 때도 있는 법! 솔로 아이돌 가수 록시 의 열성적인 팬 류미나 . 록시의 라이벌 격 존재인 별이 의 열렬한 팬 진영 . 두 사람의 개싸움의 행방은 과연 어디로 향할 것인가!?,레진코믹스,,
꼴데툰 2021,샤다라빠,샤다라빠,개그,"지난 몇 년 간 꿇었던 건 추신수 아니 추진력을 얻기 위함이었다! 보고 있는가, 추신수.. 여기 자네보다 뛰어난 인재가 있네. 무려 둘이나.. 투타를 책임질 김진욱과 나승엽은 꼴데의 환장 대모험 ? 을 아름다운 역사로 바꿔줄 것인가..! 올해도 주6회 등판하는 웹툰계 슈퍼 세이브 야구만화!",레진코믹스,https://ccdn.lezhin.com/v2/comics/6690294575988736/images/thumbnails/1,https://www.lezhin.com/ko/comic/ggtoon2021
안나 이야기,김지효,김지효,로맨스,안나는 대장간에서 검 만드는 일을 한다. 어느 날 단골 손님인 알렉스를 숲속 도적떼로부터 구한 이후 그녀의 평범한 일상이 깨지게 되는데 !,레진코믹스,https://ccdn.lezhin.com/v2/comics/4907714540535808/images/thumbnails/1,https://www.lezhin.com/ko/comic/story_of_anna
주먹꾹,캐너피,캐너피,개그,"집사의, 집사에 의한, 집사를 위한 냥냥이들의 행복 전도 만화!!! 볼을 꾹 배를 꾹 젤리를 꾹 잡고 부비부비하고 싶어지는 고양이들을 보며 행복해지는 기분을 느껴보세요! 너무 귀여워서 보다가 몸이 베베 꼬일 수 있습니다.",레진코믹스,https://ccdn.lezhin.com/v2/comics/4974892860702720/images/thumbnails/1,https://www.lezhin.com/ko/comic/cat_fist
오타쿠에게 사랑은 어려워,후지타,후지타,로맨스,"나루미는 매번 오타쿠라는 이유로 차이고, 그럴 때마다 게임 오타쿠인 히로타카에게 하소연한다. 사귀는 게 아까울 정도로 죽이 잘 맞던 두 사람, 둘의 관계에 변화가 일어나는데! 나라면 아이템 수집이든 렙업이든 얼마든지 같이 해줄거고, 야근해도 기다려 줄거고, 실망시키지도 울리지도 않을 거야. 일본 초인기 연재작 레진 독점 선공개",레진코믹스,https://ccdn.lezhin.com/v2/comics/6466786480095232/images/thumbnails/1,https://www.lezhin.com/ko/comic/otakoi
안티피티[개정판],이지피,이지피,"BL, GL",해당 작품은 안티피티 성인 버전의 일부 장면을 수정한 개정판입니다. 내 인생은 언젠가 이 때문에 망할거야. 대기업의 촉망받는 엘리트사원 이파람. 그의 최대 약점은 때와 장소를 가리지 않고 쉽게 흥분해버린다는 것. 심지어 몸 좋고 성격 좋은 상사한테 반해서 회사생활이 쉽지만은 않은데.. 어쩌다 사내 피트니스센터의 트레이너한테 잘못 걸려 까지 받게 되다니! 아무도 없는 심야에 시작되는 그들만의 수업. ...이거 정말 맞나요?,레진코믹스,https://ccdn.lezhin.com/v2/comics/4706772223328256/images/thumbnails/1,https://www.lezhin.com/ko/comic/anti_pt_15
